timestamp,open,high,low,close,volume,amount
2026-03-26,761856.0,768467.0,735282.0,740350.0,0.0,0.0
2026-03-27,740238.0,772950.0,739458.0,762423.0,0.0,0.0
2026-03-30,762069.0,778416.0,749821.0,766485.0,0.0,0.0
2026-03-31,766471.0,796623.0,761628.0,793510.0,0.0,0.0
2026-04-01,793487.0,813911.0,792226.0,807985.0,0.0,0.0
2026-04-02,808043.0,815209.0,775308.0,794821.0,0.0,0.0
2026-04-03,794733.0,794733.0,794733.0,794733.0,0.0,0.0
2026-04-06,794543.0,801781.0,781931.0,791929.0,0.0,0.0
2026-04-07,792007.0,806560.0,786400.0,804438.0,0.0,0.0
2026-04-08,804488.0,830159.0,799378.0,802835.0,0.0,0.0
2026-04-09,802738.0,820339.0,799225.0,814278.0,0.0,0.0
2026-04-10,814226.0,819537.0,808534.0,811441.0,0.0,0.0
2026-04-13,811268.0,812317.0,793694.0,810951.0,0.0,0.0
2026-04-14,810888.0,829559.0,810637.0,828965.0,0.0,0.0
2026-04-15,828858.0,833806.0,820144.0,820952.0,0.0,0.0
2026-04-16,820801.0,829624.0,817660.0,820285.0,0.0,0.0
2026-04-17,820268.0,840294.0,816667.0,830068.0,0.0,0.0
2026-04-20,830115.0,830161.0,814009.0,827691.0,0.0,0.0
2026-04-21,827547.0,829885.0,800274.0,809145.0,0.0,0.0
2026-04-22,809179.0,819836.0,806965.0,814044.0,0.0,0.0
2026-04-23,813944.0,819914.0,806206.0,811183.0,0.0,0.0
2026-04-24,811213.0,815024.0,803659.0,809573.0,0.0,0.0
2026-04-27,809810.0,814773.0,802250.0,804874.0,0.0,0.0
2026-04-28,805041.0,808243.0,784080.0,791348.0,0.0,0.0
2026-04-29,791286.0,798068.0,779321.0,785308.0,0.0,0.0
2026-04-30,785291.0,804485.0,784407.0,800208.0,0.0,0.0
2026-05-01,800156.0,806753.0,789326.0,798735.0,0.0,0.0
2026-05-04,799960.0,802188.0,781797.0,785629.0,0.0,0.0
2026-05-05,785354.0,798790.0,783210.0,793572.0,0.0,0.0
2026-05-06,793569.0,821188.0,791724.0,815619.0,0.0,0.0
2026-05-07,815433.0,826042.0,812108.0,812300.0,0.0,0.0
2026-05-08,812125.0,824969.0,810966.0,818737.0,0.0,0.0
2026-05-11,818564.0,826763.0,809555.0,824477.0,0.0,0.0
2026-05-12,824475.0,831125.0,811450.0,824795.0,0.0,0.0
2026-05-13,824831.0,827002.0,813084.0,818909.0,0.0,0.0
2026-05-14,818907.0,824162.0,811057.0,812305.0,0.0,0.0
2026-05-15,812342.0,814870.0,787954.0,792867.0,0.0,0.0
2026-05-18,792173.0,808942.0,782487.0,805712.0,0.0,0.0
2026-05-19,805727.0,809864.0,790366.0,793464.0,0.0,0.0
2026-05-20,793464.0,801517.0,786454.0,800015.0,0.0,0.0
2026-05-21,799965.0,806080.0,792189.0,801591.0,0.0,0.0
2026-05-22,801531.0,803899.0,794821.0,797973.0,0.0,0.0
2026-05-25,800347.0,811910.0,799886.0,810694.0,0.0,0.0
2026-05-26,810537.0,812502.0,797013.0,801410.0,0.0,0.0
2026-05-27,801366.0,806953.0,782578.0,792390.0,0.0,0.0
2026-05-28,792420.0,803120.0,776348.0,799415.0,0.0,0.0
2026-05-29,799426.0,821181.0,798088.0,811143.0,0.0,0.0
2026-06-01,811185.0,812448.0,794700.0,801369.0,0.0,0.0
2026-06-02,801369.0,810261.0,797499.0,801184.0,0.0,0.0
2026-06-03,801048.0,804712.0,794264.0,795788.0,0.0,0.0
2026-06-04,795761.0,813927.0,793848.0,806539.0,0.0,0.0
2026-06-05,806566.0,807884.0,776701.0,779963.0,0.0,0.0
2026-06-08,779966.0,790018.0,774571.0,786949.0,0.0,0.0
2026-06-09,786452.0,789910.0,764920.0,769250.0,0.0,0.0
2026-06-10,769346.0,770087.0,730103.0,731011.0,0.0,0.0
2026-06-11,731020.0,758800.0,722327.0,757467.0,0.0,0.0
2026-06-12,757453.0,763527.0,744452.0,754033.0,0.0,0.0
2026-06-15,753968.0,773756.0,753897.0,762683.0,0.0,0.0
2026-06-16,762560.0,770658.0,761448.0,766437.0,0.0,0.0
2026-06-17,766439.0,777299.0,748249.0,755045.0,0.0,0.0
2026-06-18,754962.0,773762.0,743858.0,745214.0,0.0,0.0
2026-06-19,745309.0,747679.0,735475.0,739693.0,0.0,0.0
2026-06-22,738862.0,751624.0,735434.0,747341.0,0.0,0.0
2026-06-23,747485.0,749314.0,729791.0,733455.0,0.0,0.0
2026-06-24,733506.0,735639.0,709917.0,717017.0,0.0,0.0
2026-06-25,717004.0,724790.0,711128.0,721599.0,0.0,0.0
2026-06-26,721550.0,733941.0,716132.0,732303.0,0.0,0.0
2026-06-28,731647.0,732456.0,726602.0,727635.0,0.0,0.0
2026-06-29,731647.0,728815.0,716386.0,717131.0,0.0,0.0
